Crime ID,Date & Time,Latitude,Longitude,Crime Type,Severity,Police Station Jurisdiction,Weather,Population Density,Proximity to Landmark (meters),Time of Day,Day of the Week,Holiday/Non-Holiday,Recurring Crime Location,Victim Age Group,Suspect Age Group,Weapon Involved,Arrest Made,Criminal Record Found,Number of Victims,Emergency Response Time (minutes),Crime Recorded by CCTV,Witnesses Present,Area Type,Economic Status of Area,Traffic Density,Nearby Facilities,Reporting Time (minutes)
869,1/20/2025 2:37,20.6335,79.1078,Robbery,Low,North Elijahton,Rainy,10718,921,Morning,Friday,Non-Holiday,FALSE,26-40,60+,FALSE,FALSE,TRUE,3,28,FALSE,7,Urban,Middle-income,Medium,Train Station,37
870,1/15/2025 19:43,19.7999,73.3942,Fraud,High,South Carol,Clear,17068,277,Night,Saturday,Non-Holiday,TRUE,18-25,41-60,FALSE,FALSE,FALSE,1,23,TRUE,9,Rural,Middle-income,High,Mall,38
871,1/11/2025 23:57,22.5314,76.377,Theft,Low,North Cassandra,Clear,20635,1745,Morning,Sunday,Holiday,TRUE,41-60,26-40,FALSE,TRUE,TRUE,1,24,FALSE,1,Urban,High-income,High,School,10
872,1/18/2025 0:49,22.3823,79.5264,Burglary,Low,Deborahside,Cloudy,19090,1955,Night,Thursday,Non-Holiday,FALSE,18-25,60+,TRUE,TRUE,TRUE,4,20,FALSE,3,Urban,High-income,Low,Mall,29
873,1/8/2025 20:41,26.1724,77.3996,Robbery,Medium,Crawfordport,Rainy,23899,1186,Night,Saturday,Non-Holiday,FALSE,26-40,26-40,FALSE,TRUE,TRUE,5,7,FALSE,5,Suburban,Low-income,Low,Hospital,44
874,1/14/2025 5:18,26.9759,76.6257,Theft,Low,East Brendachester,Clear,9085,396,Morning,Tuesday,Holiday,TRUE,41-60,18-25,FALSE,FALSE,FALSE,3,14,FALSE,4,Suburban,Low-income,High,School,1
875,1/11/2025 2:15,20.5431,79.7454,Vandalism,Medium,Sanderschester,Rainy,15131,1215,Night,Thursday,Non-Holiday,FALSE,60+,60+,FALSE,TRUE,FALSE,2,17,FALSE,6,Rural,Low-income,Medium,Train Station,3
876,1/5/2025 23:25,19.2536,73.9541,Theft,High,Diazton,Clear,20409,507,Morning,Friday,Non-Holiday,FALSE,60+,26-40,FALSE,FALSE,TRUE,1,25,FALSE,2,Rural,High-income,Medium,Mall,21
877,1/7/2025 12:35,21.2648,77.5578,Burglary,Medium,Lake Donald,Cloudy,5260,467,Evening,Wednesday,Holiday,TRUE,26-40,60+,FALSE,TRUE,FALSE,3,12,TRUE,5,Rural,Middle-income,High,Hospital,55
878,1/18/2025 17:59,25.1555,76.5593,Theft,High,Josephport,Rainy,16425,1989,Evening,Thursday,Non-Holiday,TRUE,41-60,41-60,FALSE,FALSE,TRUE,3,27,FALSE,1,Suburban,High-income,Low,Park,37
879,1/7/2025 6:58,29.208,76.7127,Burglary,Low,New Rebeccahaven,Cloudy,13469,664,Night,Wednesday,Holiday,FALSE,60+,41-60,TRUE,TRUE,TRUE,2,6,FALSE,8,Suburban,Low-income,High,Park,47
880,1/15/2025 9:28,29.287,79.9066,Fraud,High,Westmouth,Cloudy,22117,1293,Evening,Monday,Holiday,TRUE,18-25,18-25,FALSE,TRUE,TRUE,2,8,FALSE,0,Suburban,Middle-income,Medium,Hospital,23
881,1/5/2025 19:33,21.1199,77.0424,Vandalism,Medium,Amyshire,Rainy,20486,1739,Afternoon,Sunday,Holiday,TRUE,26-40,18-25,TRUE,FALSE,FALSE,5,18,FALSE,6,Urban,Low-income,High,Hospital,15
882,1/8/2025 11:54,25.2323,78.5837,Assault,High,Raymondmouth,Rainy,8494,379,Morning,Tuesday,Non-Holiday,FALSE,60+,41-60,FALSE,TRUE,FALSE,5,15,FALSE,0,Rural,Middle-income,Low,Hospital,40
883,1/11/2025 21:59,21.4024,72.5503,Fraud,Medium,New Mikemouth,Cloudy,14776,487,Evening,Saturday,Non-Holiday,FALSE,60+,26-40,TRUE,TRUE,TRUE,5,22,FALSE,0,Urban,Middle-income,Low,Mall,54
884,1/14/2025 14:38,23.4814,79.4623,Fraud,Low,Port Manuel,Clear,13148,499,Evening,Thursday,Non-Holiday,TRUE,41-60,60+,TRUE,TRUE,TRUE,3,12,FALSE,9,Suburban,High-income,High,Park,51
885,1/1/2025 7:02,28.0371,78.6496,Robbery,High,West Paul,Cloudy,15282,1555,Afternoon,Friday,Non-Holiday,FALSE,18-25,26-40,TRUE,FALSE,FALSE,3,7,FALSE,4,Urban,Low-income,Medium,Mall,54
886,1/12/2025 1:25,22.5039,73.2413,Burglary,Medium,South Stephen,Clear,10353,431,Evening,Thursday,Non-Holiday,FALSE,26-40,60+,FALSE,TRUE,TRUE,2,9,TRUE,9,Urban,Low-income,Low,School,9
887,1/1/2025 22:39,22.6321,76.5889,Robbery,Low,West Krista,Clear,5326,570,Morning,Tuesday,Holiday,FALSE,60+,60+,FALSE,TRUE,TRUE,4,30,FALSE,5,Urban,Middle-income,Medium,Mall,50
888,1/13/2025 16:24,24.2623,76.8797,Theft,Low,Evanmouth,Cloudy,6856,455,Evening,Saturday,Non-Holiday,TRUE,18-25,18-25,TRUE,TRUE,FALSE,4,10,TRUE,0,Urban,Middle-income,High,Mall,3
889,1/19/2025 0:37,20.3976,74.368,Robbery,High,Bellfort,Cloudy,5536,286,Night,Saturday,Holiday,TRUE,26-40,41-60,TRUE,FALSE,TRUE,4,28,FALSE,4,Rural,High-income,Medium,School,54
890,1/3/2025 13:09,29.0908,77.1375,Fraud,Medium,Timothyside,Rainy,13534,947,Morning,Friday,Holiday,FALSE,18-25,60+,FALSE,TRUE,FALSE,2,30,FALSE,10,Urban,Middle-income,High,School,12
891,1/6/2025 9:02,20.7111,76.7904,Burglary,High,South Lauraport,Rainy,17624,907,Evening,Saturday,Non-Holiday,TRUE,26-40,60+,TRUE,TRUE,FALSE,5,29,TRUE,2,Urban,Low-income,Low,School,4
892,1/11/2025 4:41,20.3115,75.6631,Burglary,Low,Brownborough,Clear,16359,1509,Night,Sunday,Holiday,TRUE,60+,18-25,FALSE,FALSE,TRUE,2,24,TRUE,5,Urban,High-income,High,Hospital,17
893,1/6/2025 1:54,26.6389,73.4256,Theft,High,East Kimberly,Clear,21187,308,Afternoon,Tuesday,Holiday,FALSE,60+,41-60,TRUE,TRUE,FALSE,2,10,TRUE,5,Suburban,Low-income,Low,School,25
894,1/3/2025 11:10,20.9376,77.433,Fraud,Medium,Pattersonborough,Cloudy,17533,1840,Afternoon,Tuesday,Holiday,TRUE,26-40,41-60,FALSE,FALSE,FALSE,1,14,FALSE,8,Rural,High-income,Medium,School,18
895,1/4/2025 19:43,24.1109,78.4355,Robbery,Medium,Smithhaven,Cloudy,17370,1668,Evening,Monday,Non-Holiday,TRUE,60+,60+,FALSE,TRUE,FALSE,4,25,TRUE,2,Rural,High-income,Medium,Park,15
896,1/17/2025 16:51,21.9481,75.6188,Vandalism,Medium,Conwayview,Rainy,10586,427,Evening,Friday,Holiday,TRUE,60+,18-25,FALSE,FALSE,TRUE,2,30,TRUE,0,Rural,Middle-income,High,Mall,10
897,1/4/2025 20:43,25.5178,72.9362,Theft,Medium,Port Anthonyton,Clear,6377,410,Evening,Wednesday,Non-Holiday,TRUE,60+,26-40,FALSE,TRUE,FALSE,2,24,FALSE,10,Urban,Low-income,Medium,Park,5
898,1/13/2025 21:52,22.6875,74.0737,Burglary,Low,Davischester,Cloudy,23062,795,Morning,Tuesday,Holiday,TRUE,26-40,18-25,TRUE,FALSE,TRUE,2,7,TRUE,2,Urban,Low-income,Low,School,24
899,1/7/2025 16:02,27.241,76.0909,Robbery,High,Dillonport,Rainy,22639,414,Night,Friday,Non-Holiday,FALSE,60+,41-60,TRUE,TRUE,TRUE,5,15,FALSE,8,Rural,Low-income,Medium,Train Station,20
900,1/5/2025 11:06,27.2508,78.6974,Fraud,Low,Michaelhaven,Clear,17722,463,Night,Thursday,Non-Holiday,TRUE,41-60,41-60,FALSE,FALSE,FALSE,4,28,FALSE,1,Rural,Middle-income,High,Mall,14
901,1/10/2025 10:44,22.2581,73.4423,Burglary,Low,Williambury,Cloudy,19290,1756,Afternoon,Tuesday,Holiday,TRUE,26-40,18-25,FALSE,TRUE,TRUE,3,10,FALSE,8,Urban,Low-income,Medium,Park,33
902,1/11/2025 10:48,29.0874,76.5468,Fraud,Low,West Keith,Clear,20435,1866,Night,Tuesday,Non-Holiday,FALSE,18-25,26-40,TRUE,TRUE,TRUE,1,12,FALSE,6,Suburban,Low-income,High,Mall,46
903,1/11/2025 12:30,19.0234,72.0431,Assault,High,Madelinefurt,Clear,22669,789,Afternoon,Friday,Non-Holiday,TRUE,18-25,18-25,FALSE,TRUE,FALSE,2,13,TRUE,8,Urban,High-income,High,School,60
904,1/14/2025 10:19,22.9081,77.5129,Vandalism,High,Travisberg,Clear,23499,1671,Morning,Monday,Non-Holiday,FALSE,60+,26-40,FALSE,FALSE,TRUE,2,10,TRUE,8,Rural,Middle-income,High,Mall,14
905,1/11/2025 13:24,27.9601,75.2601,Fraud,Low,East Kyleborough,Cloudy,16017,1400,Morning,Saturday,Non-Holiday,TRUE,60+,60+,TRUE,TRUE,FALSE,5,14,TRUE,0,Urban,Low-income,Low,Hospital,51
906,1/3/2025 20:34,20.7254,79.2006,Fraud,High,Port Brandon,Clear,8248,1478,Afternoon,Wednesday,Holiday,FALSE,18-25,60+,FALSE,TRUE,FALSE,4,20,FALSE,1,Rural,Low-income,Medium,Train Station,53
907,1/10/2025 5:44,25.402,72.0502,Burglary,High,North Elijah,Clear,13729,606,Morning,Friday,Holiday,FALSE,60+,60+,TRUE,FALSE,TRUE,3,23,FALSE,9,Rural,High-income,Low,Hospital,45
908,1/6/2025 23:59,22.288,77.2859,Assault,High,North Steven,Cloudy,5545,1566,Afternoon,Saturday,Non-Holiday,FALSE,41-60,60+,FALSE,TRUE,FALSE,5,8,TRUE,5,Suburban,Low-income,Medium,Hospital,33
909,1/13/2025 0:52,25.5249,79.1289,Assault,Medium,Michaelhaven,Rainy,12324,1333,Evening,Saturday,Non-Holiday,TRUE,60+,41-60,TRUE,TRUE,FALSE,3,25,FALSE,2,Rural,Middle-income,Medium,Hospital,20
910,1/10/2025 9:08,19.6922,75.503,Burglary,Medium,West Natalietown,Rainy,5707,1251,Morning,Friday,Non-Holiday,FALSE,60+,41-60,FALSE,FALSE,FALSE,3,7,TRUE,9,Rural,Middle-income,Low,Park,30
911,1/12/2025 17:46,21.6679,78.7112,Burglary,High,Kimberlyburgh,Rainy,11758,916,Morning,Thursday,Non-Holiday,TRUE,41-60,41-60,FALSE,TRUE,TRUE,5,30,FALSE,0,Suburban,Low-income,Low,School,11
912,1/2/2025 0:36,23.3832,79.6894,Robbery,Medium,Sarahside,Rainy,14498,1232,Morning,Monday,Holiday,FALSE,41-60,41-60,TRUE,TRUE,TRUE,5,22,TRUE,10,Urban,Middle-income,Medium,Train Station,43
913,1/5/2025 8:17,27.9628,76.4085,Burglary,High,Seanfort,Cloudy,20523,636,Morning,Friday,Non-Holiday,FALSE,26-40,18-25,TRUE,FALSE,FALSE,1,6,TRUE,3,Urban,High-income,Medium,Park,49
914,1/16/2025 13:11,26.4671,72.8146,Burglary,Medium,South Marciaborough,Cloudy,11661,135,Evening,Thursday,Non-Holiday,TRUE,41-60,26-40,FALSE,FALSE,FALSE,4,23,TRUE,8,Suburban,High-income,Low,School,34
915,1/1/2025 3:30,24.1931,75.3156,Fraud,Low,South Paulbury,Clear,8702,1392,Afternoon,Thursday,Non-Holiday,TRUE,18-25,26-40,FALSE,FALSE,FALSE,3,9,TRUE,6,Suburban,Middle-income,High,Train Station,28
916,1/2/2025 15:24,25.1449,79.433,Theft,Low,Lake Markmouth,Rainy,6265,873,Afternoon,Sunday,Holiday,TRUE,41-60,41-60,FALSE,FALSE,TRUE,3,18,TRUE,2,Urban,Low-income,High,School,22
917,1/19/2025 7:14,21.595,79.455,Fraud,High,Parkerview,Rainy,19404,1724,Morning,Wednesday,Non-Holiday,FALSE,60+,60+,FALSE,FALSE,FALSE,3,24,TRUE,9,Suburban,Middle-income,Low,School,55
918,1/10/2025 5:50,28.065,73.8541,Assault,Medium,Lake Jennifer,Clear,21026,1800,Morning,Tuesday,Non-Holiday,FALSE,41-60,26-40,TRUE,TRUE,TRUE,1,28,TRUE,6,Urban,High-income,Low,School,60
919,1/2/2025 2:46,28.5581,79.4344,Vandalism,Low,Peggyside,Cloudy,9691,1397,Night,Thursday,Holiday,FALSE,41-60,26-40,FALSE,FALSE,FALSE,5,15,TRUE,2,Rural,High-income,Medium,Mall,44
920,1/18/2025 14:07,28.2587,73.1195,Theft,Low,Riggsmouth,Rainy,8789,1128,Evening,Thursday,Non-Holiday,TRUE,60+,18-25,TRUE,FALSE,TRUE,5,25,TRUE,5,Suburban,High-income,Low,Train Station,29
921,1/16/2025 6:40,23.9952,74.154,Assault,Medium,Johnathanville,Cloudy,12039,830,Afternoon,Wednesday,Non-Holiday,FALSE,18-25,60+,TRUE,FALSE,FALSE,5,19,TRUE,4,Suburban,High-income,Low,School,22
922,1/3/2025 11:28,21.545,76.0844,Robbery,Low,Dawnfurt,Clear,9089,1185,Afternoon,Thursday,Holiday,TRUE,26-40,26-40,TRUE,FALSE,TRUE,5,20,TRUE,8,Urban,Middle-income,Low,Park,35
923,1/20/2025 2:10,24.2274,72.0771,Burglary,Medium,Port Tiffany,Clear,15353,1501,Morning,Wednesday,Holiday,TRUE,60+,41-60,FALSE,FALSE,TRUE,3,28,TRUE,7,Rural,Low-income,Low,Hospital,37
924,1/10/2025 13:06,28.4982,74.8499,Fraud,Medium,Masonside,Clear,14585,671,Night,Thursday,Holiday,FALSE,60+,60+,TRUE,FALSE,TRUE,3,12,TRUE,6,Urban,High-income,High,Hospital,17
925,1/6/2025 12:26,28.7752,77.0328,Vandalism,Medium,Paulberg,Rainy,6725,1348,Morning,Saturday,Holiday,TRUE,18-25,41-60,FALSE,TRUE,TRUE,5,12,FALSE,2,Urban,High-income,Low,Hospital,39
926,1/3/2025 19:08,23.5056,76.1765,Theft,Low,North Lisatown,Cloudy,14660,898,Evening,Saturday,Non-Holiday,FALSE,41-60,60+,TRUE,FALSE,FALSE,3,25,FALSE,8,Urban,High-income,High,School,54
927,1/13/2025 20:53,25.5157,73.4332,Robbery,Medium,Connieview,Cloudy,24130,1047,Morning,Sunday,Holiday,FALSE,26-40,60+,TRUE,FALSE,TRUE,3,29,FALSE,4,Suburban,Low-income,Medium,Mall,28
928,1/4/2025 13:39,24.4597,78.9908,Burglary,Medium,Schultzport,Cloudy,8434,269,Afternoon,Saturday,Holiday,TRUE,26-40,41-60,FALSE,TRUE,TRUE,5,12,FALSE,8,Urban,Middle-income,Medium,Hospital,1
929,1/19/2025 21:04,28.7626,72.1813,Burglary,High,Kennedyport,Cloudy,23771,1390,Afternoon,Sunday,Holiday,FALSE,60+,18-25,FALSE,FALSE,TRUE,5,18,FALSE,9,Urban,Low-income,Medium,School,41
930,1/1/2025 23:50,28.1196,74.5046,Burglary,High,West Janice,Clear,20226,1633,Morning,Sunday,Non-Holiday,TRUE,26-40,60+,TRUE,TRUE,TRUE,5,12,TRUE,0,Urban,High-income,Low,Hospital,31
931,1/18/2025 3:59,22.3811,77.1705,Theft,Medium,Laurenville,Clear,12974,1581,Night,Monday,Holiday,FALSE,18-25,18-25,TRUE,FALSE,FALSE,1,9,FALSE,3,Rural,Middle-income,Low,Park,5
932,1/2/2025 17:29,28.9635,79.4613,Burglary,Medium,New Tricia,Clear,17422,1651,Night,Tuesday,Non-Holiday,TRUE,26-40,41-60,FALSE,TRUE,TRUE,3,12,TRUE,0,Rural,Middle-income,High,Train Station,56
933,1/3/2025 8:44,29.7423,78.7324,Vandalism,Low,Port Evantown,Rainy,14564,1022,Afternoon,Monday,Non-Holiday,FALSE,60+,26-40,FALSE,TRUE,FALSE,3,30,TRUE,1,Suburban,Middle-income,Low,Park,44
934,1/17/2025 18:25,25.7479,77.2802,Burglary,Low,Noahton,Rainy,20930,472,Night,Monday,Holiday,FALSE,60+,60+,TRUE,FALSE,TRUE,3,10,TRUE,6,Suburban,Middle-income,Low,Park,5
935,1/3/2025 14:23,19.3846,72.8387,Fraud,Medium,Torresport,Rainy,11708,785,Evening,Thursday,Non-Holiday,TRUE,41-60,18-25,TRUE,TRUE,TRUE,2,20,TRUE,0,Suburban,Low-income,Medium,Park,14
936,1/4/2025 3:29,23.6444,79.469,Burglary,Low,Sandramouth,Rainy,13492,1485,Evening,Thursday,Holiday,TRUE,41-60,26-40,TRUE,FALSE,TRUE,4,20,FALSE,4,Rural,High-income,High,School,37
937,1/5/2025 0:26,20.9107,76.0453,Theft,High,East Rebeccaview,Cloudy,19887,1667,Evening,Sunday,Non-Holiday,FALSE,18-25,26-40,FALSE,FALSE,TRUE,4,8,FALSE,4,Urban,Low-income,High,Park,52
938,1/10/2025 11:55,25.0808,76.4796,Robbery,Low,Rileyfort,Rainy,13879,1688,Morning,Tuesday,Non-Holiday,TRUE,18-25,60+,TRUE,FALSE,FALSE,3,21,TRUE,3,Urban,Middle-income,Medium,Park,29
939,1/13/2025 7:49,19.1532,74.0086,Assault,High,New Jennifer,Clear,24826,125,Morning,Wednesday,Holiday,FALSE,18-25,26-40,TRUE,FALSE,TRUE,3,13,TRUE,0,Suburban,Low-income,High,Mall,56
940,1/1/2025 3:02,28.5688,79.1555,Burglary,Low,Devinfurt,Cloudy,16668,1022,Night,Tuesday,Holiday,FALSE,41-60,18-25,TRUE,TRUE,FALSE,5,27,FALSE,1,Rural,Low-income,Low,Train Station,24
941,1/18/2025 18:46,29.9761,73.9216,Burglary,High,Smithmouth,Clear,6949,1372,Night,Saturday,Non-Holiday,TRUE,26-40,26-40,FALSE,FALSE,TRUE,5,28,FALSE,2,Rural,Middle-income,Medium,Hospital,27
942,1/18/2025 16:28,21.2515,73.4196,Robbery,Medium,Nelsonton,Rainy,9723,479,Evening,Monday,Non-Holiday,TRUE,26-40,60+,TRUE,TRUE,TRUE,1,11,FALSE,6,Rural,Middle-income,Low,Park,14
943,1/15/2025 9:37,19.5529,72.096,Burglary,Medium,West Timothytown,Rainy,10565,214,Afternoon,Sunday,Holiday,TRUE,41-60,26-40,FALSE,FALSE,TRUE,1,23,FALSE,3,Suburban,High-income,High,School,1
944,1/9/2025 6:25,22.7286,75.8064,Theft,Low,Butlermouth,Clear,8138,1113,Afternoon,Tuesday,Non-Holiday,TRUE,18-25,60+,TRUE,FALSE,TRUE,2,29,TRUE,10,Suburban,Low-income,Low,School,7
945,1/7/2025 11:04,21.2461,78.504,Burglary,Low,Teresastad,Cloudy,21689,1067,Morning,Saturday,Non-Holiday,FALSE,26-40,26-40,TRUE,TRUE,FALSE,3,27,FALSE,6,Urban,Middle-income,Low,Hospital,11
946,1/5/2025 10:38,25.0187,79.9425,Robbery,Medium,Lake Jerrybury,Clear,19902,625,Evening,Tuesday,Non-Holiday,TRUE,26-40,26-40,FALSE,FALSE,TRUE,2,16,TRUE,1,Rural,Middle-income,Low,Mall,22
947,1/14/2025 6:22,20.9919,79.291,Theft,Low,Tiffanyview,Clear,5557,1294,Evening,Wednesday,Non-Holiday,FALSE,26-40,60+,TRUE,TRUE,TRUE,4,25,FALSE,5,Urban,Low-income,Low,Park,27
948,1/4/2025 15:50,19.8679,75.7249,Theft,High,Kyleview,Cloudy,5789,1486,Afternoon,Wednesday,Non-Holiday,FALSE,41-60,18-25,FALSE,TRUE,TRUE,1,8,TRUE,5,Rural,High-income,Low,Mall,52
949,1/15/2025 6:52,23.7285,79.0467,Fraud,Medium,Georgebury,Cloudy,24878,1743,Night,Wednesday,Non-Holiday,FALSE,60+,26-40,TRUE,FALSE,FALSE,1,5,FALSE,4,Suburban,Middle-income,Low,Hospital,48
950,1/14/2025 1:58,21.5379,78.5669,Burglary,Low,South Michael,Cloudy,8589,1271,Morning,Thursday,Non-Holiday,TRUE,18-25,60+,FALSE,TRUE,TRUE,4,23,TRUE,6,Rural,High-income,High,Mall,54
951,1/8/2025 16:07,21.1712,74.6083,Assault,Medium,North Rebeccaburgh,Cloudy,13815,1144,Night,Wednesday,Non-Holiday,TRUE,26-40,18-25,TRUE,FALSE,FALSE,3,18,TRUE,2,Rural,Low-income,Low,School,11
952,1/7/2025 10:05,21.1923,77.8148,Fraud,High,Port Michellemouth,Clear,5476,835,Evening,Monday,Holiday,TRUE,18-25,18-25,TRUE,TRUE,FALSE,2,30,FALSE,6,Suburban,Low-income,High,School,40
953,1/1/2025 13:19,19.0531,76.1293,Burglary,High,Priceton,Clear,8975,616,Morning,Thursday,Holiday,TRUE,18-25,60+,TRUE,TRUE,TRUE,4,11,FALSE,9,Rural,High-income,High,Park,48
954,1/7/2025 14:51,26.88,72.3578,Robbery,High,Castromouth,Cloudy,16037,714,Morning,Sunday,Non-Holiday,FALSE,41-60,60+,TRUE,TRUE,TRUE,1,24,FALSE,10,Urban,Low-income,Medium,School,57
955,1/6/2025 13:13,20.0646,78.6803,Vandalism,Low,West Nicole,Clear,22150,1907,Morning,Wednesday,Holiday,FALSE,41-60,41-60,TRUE,FALSE,TRUE,1,11,FALSE,10,Urban,Low-income,Medium,Mall,21
956,1/3/2025 10:06,27.389,74.2219,Vandalism,Low,Juliaport,Rainy,15539,868,Evening,Wednesday,Non-Holiday,FALSE,60+,60+,TRUE,TRUE,TRUE,1,22,TRUE,4,Rural,High-income,Low,Mall,46
957,1/2/2025 4:42,27.4699,79.282,Fraud,High,South Robertbury,Clear,9514,1436,Afternoon,Friday,Non-Holiday,FALSE,18-25,26-40,FALSE,TRUE,TRUE,5,16,TRUE,7,Suburban,High-income,Medium,Mall,30
958,1/12/2025 5:43,21.5014,79.3019,Fraud,Low,Peterfort,Rainy,15209,427,Afternoon,Wednesday,Non-Holiday,TRUE,18-25,41-60,TRUE,TRUE,TRUE,5,9,FALSE,1,Rural,Low-income,High,Park,5
959,1/2/2025 10:21,25.9118,78.2904,Theft,Medium,Lydiaville,Cloudy,5586,687,Night,Monday,Holiday,TRUE,60+,26-40,TRUE,TRUE,FALSE,4,18,TRUE,0,Urban,Low-income,High,Mall,34
960,1/7/2025 13:15,20.5766,72.6933,Robbery,High,East Jayberg,Cloudy,10759,510,Afternoon,Friday,Non-Holiday,TRUE,41-60,18-25,TRUE,TRUE,FALSE,5,27,FALSE,0,Suburban,High-income,Medium,Park,49
961,1/16/2025 21:41,22.5761,79.6458,Fraud,Medium,Lake Jasminetown,Rainy,17511,1585,Morning,Wednesday,Holiday,TRUE,60+,60+,TRUE,FALSE,FALSE,1,8,TRUE,5,Urban,Low-income,Medium,Park,47
962,1/10/2025 20:06,27.1787,77.0074,Assault,High,Keithmouth,Rainy,21115,1831,Afternoon,Wednesday,Holiday,FALSE,60+,18-25,FALSE,FALSE,TRUE,2,15,TRUE,10,Urban,Middle-income,High,Mall,26
963,1/2/2025 6:37,23.9837,72.0303,Vandalism,Medium,Dianaport,Cloudy,17695,819,Night,Tuesday,Holiday,FALSE,18-25,60+,FALSE,FALSE,FALSE,5,14,FALSE,7,Urban,High-income,Low,Hospital,4
964,1/13/2025 11:44,26.0302,74.8928,Robbery,Medium,Jessicaside,Clear,21720,721,Night,Wednesday,Holiday,TRUE,26-40,41-60,FALSE,TRUE,FALSE,1,14,FALSE,6,Rural,Low-income,Low,Mall,6
965,1/8/2025 10:37,22.6991,77.0976,Theft,High,Patriciamouth,Cloudy,16674,435,Evening,Wednesday,Holiday,TRUE,60+,41-60,FALSE,TRUE,TRUE,1,26,FALSE,3,Rural,High-income,Low,Hospital,10
966,1/9/2025 22:09,24.0996,72.0202,Fraud,Medium,Heidiport,Clear,15050,561,Evening,Saturday,Non-Holiday,TRUE,18-25,41-60,FALSE,TRUE,FALSE,4,13,TRUE,5,Urban,Low-income,Low,Mall,6
967,1/17/2025 14:51,20.771,79.0253,Theft,Low,Perezbury,Cloudy,14141,268,Afternoon,Tuesday,Holiday,TRUE,60+,18-25,FALSE,FALSE,TRUE,2,20,TRUE,1,Rural,High-income,High,Hospital,25
968,1/1/2025 19:58,19.5816,72.4676,Assault,Low,Port Wesleyberg,Cloudy,11607,315,Night,Friday,Holiday,TRUE,18-25,41-60,TRUE,TRUE,TRUE,3,20,TRUE,3,Urban,High-income,Medium,School,38
969,1/8/2025 5:23,28.049,78.0954,Burglary,Medium,East Davidberg,Clear,8439,1911,Night,Tuesday,Non-Holiday,TRUE,41-60,18-25,FALSE,FALSE,FALSE,3,5,TRUE,1,Urban,Middle-income,Medium,Mall,22
970,1/11/2025 7:39,24.8312,77.6494,Robbery,Medium,West Gregory,Clear,23288,1182,Night,Friday,Holiday,FALSE,26-40,60+,TRUE,TRUE,FALSE,1,18,TRUE,6,Urban,High-income,High,Hospital,8
971,1/6/2025 0:35,27.5712,75.7599,Assault,Low,Johnathanfurt,Clear,24520,1900,Night,Wednesday,Non-Holiday,FALSE,18-25,26-40,FALSE,FALSE,TRUE,1,19,FALSE,8,Urban,Low-income,Low,Train Station,36
972,1/10/2025 5:44,19.1642,77.7824,Burglary,Medium,South Abigail,Rainy,20254,1875,Morning,Monday,Holiday,FALSE,41-60,26-40,TRUE,TRUE,FALSE,2,10,TRUE,6,Rural,Low-income,Medium,Hospital,43
973,1/16/2025 23:38,27.3976,76.4119,Vandalism,Medium,Soniaburgh,Rainy,20471,140,Night,Sunday,Non-Holiday,FALSE,18-25,60+,TRUE,TRUE,FALSE,2,7,FALSE,0,Rural,Low-income,Medium,Train Station,53
974,1/14/2025 9:10,20.5971,72.5816,Vandalism,Low,Williamstown,Clear,11475,845,Morning,Sunday,Non-Holiday,TRUE,41-60,26-40,TRUE,TRUE,TRUE,3,22,FALSE,8,Urban,Low-income,Low,School,20
975,1/13/2025 3:54,29.0416,77.9087,Burglary,Low,Sanchezland,Clear,15367,1857,Afternoon,Monday,Holiday,TRUE,41-60,18-25,FALSE,FALSE,FALSE,5,17,FALSE,6,Rural,Low-income,Low,Hospital,56
976,1/18/2025 2:10,22.6299,74.4789,Robbery,Low,Katherineville,Clear,15677,134,Morning,Sunday,Non-Holiday,FALSE,60+,41-60,TRUE,FALSE,FALSE,1,15,FALSE,3,Rural,Middle-income,Medium,School,9
977,1/9/2025 14:58,25.0061,72.6109,Vandalism,Medium,Millerport,Rainy,8227,374,Afternoon,Friday,Non-Holiday,FALSE,18-25,41-60,FALSE,FALSE,TRUE,4,25,TRUE,10,Rural,Middle-income,Low,Mall,47
978,1/12/2025 16:52,23.2169,73.2281,Theft,Medium,Port Kevin,Cloudy,17117,1680,Evening,Thursday,Non-Holiday,FALSE,26-40,18-25,FALSE,TRUE,FALSE,1,5,FALSE,3,Urban,High-income,Medium,School,24
979,1/2/2025 8:45,23.227,74.1086,Fraud,Medium,Howellstad,Cloudy,12532,1085,Morning,Tuesday,Holiday,FALSE,41-60,41-60,TRUE,TRUE,TRUE,4,14,TRUE,4,Rural,Middle-income,High,Park,43
980,1/11/2025 8:52,20.9917,72.3985,Burglary,Low,Patrickbury,Rainy,13505,1678,Night,Saturday,Non-Holiday,TRUE,60+,26-40,FALSE,TRUE,FALSE,4,18,FALSE,2,Urban,Middle-income,High,Park,44
981,1/18/2025 8:21,21.2756,75.8259,Robbery,High,Jerryport,Clear,16084,526,Night,Thursday,Non-Holiday,TRUE,41-60,26-40,TRUE,FALSE,FALSE,5,6,FALSE,10,Rural,Low-income,Medium,Hospital,59
982,1/2/2025 6:44,29.2974,79.9492,Burglary,High,Melissafurt,Clear,10779,217,Evening,Sunday,Non-Holiday,TRUE,41-60,18-25,FALSE,TRUE,TRUE,4,11,FALSE,1,Suburban,High-income,Medium,Park,17
